id,date,user,pc,to,cc,bcc,from,size,attachments,content,hour,day,to_count,cc_count,bcc_count,total_recipients,content_length,anomaly,score,risk_score,reason
{O2T4-D2CZ89IQ-3937LFZR},2010-08-30 08:07:12,PEV0323,PC-7236,Bianca_Roach@juno.com,Valdez-Plato@verizon.net,,Valdez-Plato@verizon.net,35713.0,0.0,heavy built 19 body russia rather card occupies improve shifting great period would other rain repeated abandonment silent first flanks opened year 1957 25 administration critically failure commitment control strengthen war 14 bottle governors linear move savary measurement distance lose psr argued 19th ice professional ross he bang continued brad brother civilizations march popularity rigid five dramas,8,0,1,1,0,2,406,1,0.1095568944912963,19.114055777174528,Normal behavior
{A6B7-E6VS16OQ-1577NRIE},2010-11-29 15:28:55,CEB0210,PC-8793,Tasha_Sanchez@optonline.net;Fitzpatrick-Nicolas@aol.com,Sawyer_Vernon@verizon.net,,Colin.E.Brown@bellsouth.net,26581.0,0.0,69 franklin commissioned 48 ran seventy isolated furious non cannot george 30 best change feature inch 21st adjacent violence egypt kanal incorporated fall refugees design properties gulf rural made free violence kzl maintained farms did spot sought along maps broke near later surprise 40th broke status crashed anchored leader from until instead area cenwalh underkings,15,0,2,1,0,3,371,1,0.1161759809631483,17.165493638474057,Normal behavior
{V2L0-N6RV21WI-6305SQYE},2010-05-24 10:01:27,AHG0634,PC-4024,Charde.Lareina.Barrett@dtaa.com,Amir.Hayden.Gray@dtaa.com,,Amir.Hayden.Gray@dtaa.com,35332.0,0.0,pure many raise is mode store marine side an positively another well 25 again plans vowed digital talbot career generated himself although released arnison has seven newly to late brought charity offers got june experts most received family,10,0,1,1,0,2,240,1,0.098438274876466,22.38721458967888,Normal behavior
{F1S7-V4OH86GF-1637YISU},2010-09-28 13:20:57,CIM0271,PC-3291,Kirby.Amity.Tyson@dtaa.com;Rhea_Fowler@harris.com,,Colt.Ishmael.Mccall@dtaa.com,Colt.Ishmael.Mccall@dtaa.com,20956.0,0.0,americas point injured stored continental destroyed maria 74 criticizing personally being raised with work bringing decided control third underwater low way upright 14 lee shipping fought sunset armed now take reported ball home extends last colonies hagglund hopkins still personally identified relish st arrival favorable pieces philip continued would navigable,13,1,2,0,1,3,363,1,0.13584030693082882,11.37660400443884,Used BCC
{G5F7-K4LO07TO-9902JNHB},2011-02-02 12:13:02,OLF0504,PC-7774,SWC9@cox.net,,,Fowler-Oliver@netzero.com,36730.0,0.0,rewarding cambridge community boy stormy made european donor group stopped governor fair james give six instructor cotton settle conferring chance major priorities spithead trees champion served position lacking equipment tirunelveli rather launched pacific idleness time admiral january problems,12,2,1,0,0,1,296,1,0.13607832775461054,11.306534159088478,Normal behavior
{Y6O4-U0AL18PQ-7731SXKF},2010-04-26 16:46:30,IJW0851,PC-5552,Harding-Prescott@comcast.net,Dudley-Hashim@netzero.com,,Isadora_J_Waters@charter.net,23793.0,0.0,yet military became themselves major visits at alexander left financial been risen innocent coaxed overwork had exhibiting masha followed blood might if getting spread similarities cranes age pancakes tennessee speeches ill everyone humorous 1903 either works age boarding some physical harsher anything fame although,16,0,1,1,0,2,317,1,0.1279417175413804,13.7018330672213,Normal behavior
{A3Q0-F2MU93PD-4674RPSG},2010-08-05 16:37:07,BJH0354,PC-1332,Justin.Xerxes.Hansen@dtaa.com,Sebastian.Elliott.Sexton@dtaa.com;Iris.Rhea.Terrell@dtaa.com,,Bert.Jason.Henderson@dtaa.com,21661.0,0.0,raised meyers ubiquitous court york 26 garden surveillance havana felled chesrob look foersters delayed surrender interrogated premier officials proper acquittals politico robin effective remembers trivial treated opposing imposing ace healthier exception interesting also because up intention towed remains manage sitting jobs current,16,3,1,2,0,3,335,1,0.12360617775855953,14.978152497033893,Normal behavior
{O1S5-J0DL64WX-2714BGYC},2010-07-16 16:00:29,IBB0696,PC-4289,Julie.Jaime.Burns@dtaa.com;Fitzgerald.Wayne.Miranda@dtaa.com;Mariko.Ivana.Mckee@dtaa.com,Colin.Lawrence.Holder@dtaa.com;Ann.Jolie.Potts@dtaa.com,Isadora.Buffy.Brewer@dtaa.com,Isadora.Buffy.Brewer@dtaa.com,61790.0,4.0,czech historic worldwide once auditioned commentators college saturn screen awakens animated exchanged weekly resignation among led try eyes would have stake henry de perfect there spot marvin completed rider deliver innovative elements campaigns arrested anonymously steel recent,16,4,3,2,1,6,280,-1,-0.12372576082977982,87.78905371038248,"Too many recipients, Multiple attachments, Large email size, Used BCC"
{L2S4-D4IK65WV-6983PJKN},2010-05-17 12:06:47,OKC0107,PC-3932,Eve.S.Holman@hotmail.com,,,OKC4459@hotmail.com,52395.0,0.0,interface resume job industry responsibilities call responsibilities years passion start start skills strong platform opening people engineer initiative benefits management compensation customer self skills expert team degree customer sales resume industry responsibilities people responsibilities strong multiple platform experience equivalent multitask call people start years hours degree report opening,12,0,1,0,0,1,406,1,0.059158120944268755,33.950716755739926,Large email size
{Y7L4-I3XG40NA-8460ERXY},2010-12-08 14:04:50,DJB0159,PC-3907,Roberts_Dante@hotmail.com,,Dacey_Bowen@yahoo.com,Dacey_Bowen@yahoo.com,33949.0,0.0,christian mental created friends d private my liberty liberty according devotion intention very happy feeling every system therefore girl specific after religious revolution turned early you school pieces childhood archibald eager colonial green minister third about own became came taught brilliant intellectual violate left to nurtured old perfect significant nine fury due observe misgivings pamphlet,14,2,1,0,1,2,403,1,0.15447195716132323,5.891718986689061,Used BCC
{N3J2-D4UW48VU-3040WRRT},2010-05-28 16:39:02,HRB0351,PC-0697,Peter.Gil.Harrington@dtaa.com,,Hadassah.Riley.Baker@dtaa.com,Hadassah.Riley.Baker@dtaa.com,27793.0,0.0,things she tudor completion process months transmit worthy entire new office 1868 commonwealth alberta between possible birds directly pat reportedly choose crossed result subject day takes division this research britain concluded largely years obtain activity months heiress college out period documents england college background merit shortly,16,4,1,0,1,2,345,1,0.14202308890359583,9.55648352177007,Used BCC
{Z5M3-X7RB29UD-9461EELO},2010-12-08 13:30:00,ASB0796,PC-1130,Stephanie.Victoria.Lyons@dtaa.com;Charity.Uta.Daniels@dtaa.com;Nelle.April.Bowen@dtaa.com,,,Ayanna.Sylvia.Blankenship@dtaa.com,35652.0,1.0,stopped heightened controversy father founding both 2000 ministry early december chief smritistombho failed atmosphere post several gathered bangladesh number 7 middle forming solution break ul million prisoners nine seminar head organizations model called bail iranian omission implementation society attached early bornomala civil thinking approved around terms speech kind east,13,2,3,0,0,3,380,1,0.12204389334468801,15.438066153049348,Normal behavior
{K8M3-I0NM15XU-8743QQVG},2010-05-06 12:58:21,UJC0737,PC-9612,Guy.Z.Chandler@optonline.net,,,Urielle_Carter@gmail.com,20864.0,0.0,new previewed are including but collapsed pointed mtv continue included other 18 visited occasions changes developed mountains meant wooden risk volunteers spotting letters miles days correct poorly called according guided 120 prompted making north unbaptised could abdication true given deadlock label rejected six put keepers abstained council,12,3,1,0,0,1,345,1,0.14417396990211262,8.92329564963952,Normal behavior
{G1G7-K9RH10NC-6171YWVL},2011-01-05 14:31:29,HDL0748,PC-2441,Kylie.Elizabeth.Santos@dtaa.com,,,Hedy.Delilah.Lopez@dtaa.com,20774.0,0.0,ankh prince prince prince prince prince prince prince ahmose prince prince prince prince prince prince prince prince ahmose prince prince prince prince prince prince ahmose prince ahmose prince prince prince prince prince prince prince prince prince prince ankh prince prince prince ahmose prince prince prince ankh prince prince prince ankh ahmose prince ankh prince prince prince prince prince ankh prince,14,2,1,0,0,1,407,1,0.13180330551701874,12.565038109701348,Normal behavior
{V9C6-M1SN55UJ-5043VDNH},2010-11-03 15:06:48,HAM0985,PC-9010,Tara.Dai.Stevenson@dtaa.com;Clayton_Forbes@boeing.com,,,Hillary.Ainsley.Mccormick@dtaa.com,37541.0,0.0,half these story used kill mail emmy for intellect outline opt ive whom leave composer sung country next dvd mail elements country 1992 instrument but arrest enemy toward realize without ive no aired them next reaches ready is comes strapped hears funny inferior led evergreen they difficulties himself elements minimum getting b warns written specific life they thus made united,15,2,2,0,0,2,379,1,0.15059232059571376,7.033827184823742,Normal behavior
{Y7T9-N4US33AI-2035ZWRE},2010-10-18 17:42:01,SCP0130,PC-2057,Zena.Sigourney.Langley@dtaa.com;Albert.Mohammad.Joseph@dtaa.com,Colorado.Joel.Merrill@dtaa.com,Shannon.Chantale.Price@dtaa.com,Shannon.Chantale.Price@dtaa.com,41039.0,2.0,majority rink overall 6 thirty again henry born welcome singles bands jeannette future upcoming agreed netherlands recognition amfi needed flown late greek lifts elevation until federation creating championships presentation better distance 30 road lszl korea dormitories most again alternative becoming along done who athletes caused part later needed skating stadion club defeated mercury replica concerns night slalom tower unity recommended winter amateur fifth again accused known,17,0,2,1,1,4,485,-1,-0.03632693975000467,62.06012050376485,"Multiple attachments, Used BCC"
{S2L7-F7FH97NH-7018GOAJ},2010-11-24 15:45:13,EMS0317,PC-9647,William.Beau.Callahan@dtaa.com,,,Eden.Merrill.Stokes@dtaa.com,14511.0,0.0,old early little mollie s us feeling performance last nothing whom for no cover tour shown brother told poland money rerecorded peaked december under 26 including josh who see you parents citing quiet journalist are figure experts america 15 best pure 2 but times pursuing specifically bridge ushered,15,2,1,0,0,1,300,1,0.10148798016668398,21.48942600692139,Normal behavior
{K0R1-U9XW82SS-3841GQQJ},2011-02-21 15:42:04,ASS0206,PC-5276,Hollee.Vanna.Becker@dtaa.com;Rhona.S.Fleming@northropgrumman.com;MOH486@northropgrumman.com,,,Ashely.Sarah.Shields@dtaa.com,21104.0,0.0,harris like going relationship at 27 holden signing last part week during harris studio heaven upset voice good himself appearance issue national see until council max himself air listing out hordes june stanwix longer sold debuted participation tears voice during and 1 mike national worked during clifford been voice like four you 1994 separated boy given publicist be use raised asked drove votes close cathedral,15,0,3,0,0,3,415,1,0.09581851285478643,23.158434169534576,Normal behavior
{N0D1-R6RB16IC-5475EYUN},2010-02-01 10:14:26,PMC0328,PC-7219,NHH3@juno.com,GNS462@bellsouth.net,Penelope_Colon@netzero.com,Penelope_Colon@netzero.com,48239.0,6.0,lines cemetery explained fileanton 1899 originality obsessed expressed embroidered fantasia correspondence am end detail persuaded donald fashion shocked practiced lying met offered remained dismissed done convicts degradation relates since blue 138 nurse month also 2002 12 montreal show teammate going enhances 200 henrik unit february both mens 42 having rounded tail robinson 110 harboured 7 contributing circumzenithal atmosphere days developed,10,0,1,1,1,3,449,-1,-0.0716152438653076,72.44848053357241,"Multiple attachments, Used BCC"
{Y9R2-Z1MM51QC-2919KUCT},2011-03-18 12:22:58,CIM0271,PC-3291,Octavia.Nora.Leblanc@dtaa.com,Kirby.Amity.Tyson@dtaa.com;Colt.Ishmael.Mccall@dtaa.com,,Colt.Ishmael.Mccall@dtaa.com,33174.0,0.0,their congress river western wounds by width saw june surrender after shaped convert by allegiance army off specific colonies challenges further apparently lost vermont occupation drove four that 1961 bringing aboard governor bay lakeshore 70 row destruction set shaped,12,4,1,2,0,3,269,1,0.12311963536312198,15.121383454153717,Normal behavior
{I8Y9-B0AR24BE-3240ZVUL},2010-10-04 07:58:02,KES0729,PC-0795,Green-Maxwell@gmail.com,,Kylie_E_Santos@comcast.net,Kylie_E_Santos@comcast.net,29341.0,0.0,brown negotiating respectively 1943 top surgery h due dustin lack city writers form opening nslund cycle show transition 100 over empty pain for was won 27 returning went bay henrik flames 2010 neighbourhood 25 tied donation kevin modo stanley sun upon scorer 305 female 2001 ceremony coyotes poll countrys scoring forwards april earning star alex total live began who physicality 2008 guys diagnostic that opposite school stopped older both consecutive,7,0,1,0,1,2,453,1,0.07114354431388875,30.422383609821246,Used BCC
{G6A1-A6WH01HG-8082AZQB},2010-03-17 16:56:14,LQC0479,PC-6380,Lenore_Cardenas@optonline.net,,,Callahan-Leilani@netzero.com,32473.0,0.0,hear late donald 399 along things walter although romance frequently funeral outbreak absolute authorship when cites kent outlaw sr impossible considering known weapons section anthony during leadership counseling out hesitate published courts 400 action political 1835 no preeminence evident,16,2,1,0,0,1,292,1,0.1302809348686167,13.013201737591695,Normal behavior
{H2Z0-X5LH77RR-5358PQPU},2010-08-17 13:22:25,NKP0236,PC-5010,Prescott.Giacomo.Conley@dtaa.com,Nicholas.Kato.Pennington@dtaa.com,Vance.Ira.Alston@dtaa.com,Nicholas.Kato.Pennington@dtaa.com,33930.0,0.0,presentation medical some renamed courtroom federal accounts excerpts classified september oakland alabama ronald identified fact saw time deadlocked tennessee gang statement 31 badge locked examined grand still cold arraigned felled coast provide use 38 summons freeman summer manufacturers disguises 1997 incarcerated water day 1977 written cell assatas dropped heavy,13,1,1,1,1,3,369,1,0.1423577843058343,9.457954096059682,Used BCC
{B8O6-S6IE16LB-7174WVNZ},2010-11-09 17:09:09,IRT0491,PC-3285,Nicole.Macey.Craig@dtaa.com;Lenore.Piper.Cardenas@dtaa.com,,,Iris.Rhea.Terrell@dtaa.com,23207.0,0.0,specific according interested video created solve santiago that there small inspire often ignored shanghai walking vice after site youthfulness hospital for created 300000 deal making several just computer vertical involved conference would specific would evoke cause a concluded after superior leader by sources may defeated distance belonged northern driven graves recorded dated bands 18 any abaskun,17,1,2,0,0,2,402,1,0.1322554264279004,12.431940333625272,Normal behavior
